name,Tracks_min_speed,Clusters
Track_622,-0.941681211705163,1
Track_646,0.24553844349590864,1
Track_659,-0.7834130081412856,1
Track_660,0.6853522088399552,1
Track_676,-0.42315525437690044,1
Track_684,1.8451854698246595,1
Track_713,1.3409354009162433,1
Track_722,0.26218768131362646,1
Track_768,-0.8514067013773385,1
Track_772,0.17780597284387473,1
Track_805,-0.4056796577999742,1
Track_837,-0.12767774928712838,1
Track_865,-0.48146482945876706,1
Track_913,-0.2217214966008398,1
Track_930,0.8762088667065221,1
Track_1022,0.16915101033165877,1
Track_1056,2.193770998335102,1
Track_1057,0.0,1
Track_1089,-0.1803023694896681,1
Track_1147,-0.2933732368318778,1
Track_1161,-0.4119016002336857,1
Track_1171,0.5276148895621067,1
Track_1184,-0.3281278642513955,1
Track_1201,-0.6069795710180068,1
Track_1242,0.0008661724247075406,1
Track_1276,-0.3181205466012233,1
Track_1286,-0.7133101536073159,1
Track_1313,-0.20590578915570082,1
Track_1321,-0.10545254676233104,1
Track_1367,0.8094107031198616,1
Track_1368,-0.7456115210578622,1
Track_1400,-0.9416812116928029,1
Track_1440,-0.25086097289839604,1
Track_1450,0.49731728368743006,1
Track_1472,2.984709020651479,1
Track_1476,-0.45580856839751166,1
Track_1512,-0.7634454434576596,1
Track_1522,-0.015512903950947945,1
Track_1592,-0.023714113928605323,1
Track_1606,0.30011110203674246,1
Track_1640,0.2568280748614141,1
Track_1659,-0.43882929995271114,1
Track_1694,-0.3973582962823927,1
Track_1695,-0.3343740101006288,1
Track_1702,-0.4981481528381666,1
Track_1774,0.44514214342542624,1
Track_1811,-0.17063893111861025,1
Track_1812,2.413298030697874,1
Track_1835,1.0004424050147052,1
Track_1905,-0.941681211705163,1
Track_1935,0.014700930496266428,1
Track_1943,-0.941681211705163,1
Track_1947,0.10605539101837143,1
Track_1954,-0.2859933518396438,1
Track_1957,1.6973617425590604,1
Track_1963,-0.09211612298309947,1
Track_2003,-0.08084820306837999,1
Track_2020,0.56951026712789,1
Track_2049,2.564236011508684,1
Track_2090,0.08948783450646547,1
Track_2099,-0.05615106810721398,1
Track_2104,0.5730590513132322,1
Track_2117,0.4466007764739865,1
Track_2120,-0.6113141717572749,1
Track_2123,2.9254524581532784,1
Track_2139,1.5993174210755527,1
Track_2235,2.0126651904880277,1
Track_2243,0.1593004539484771,1
Track_2255,0.10264843942500418,1
Track_2288,0.2532428240191984,1
Track_2310,0.21428139730781254,1
Track_2313,0.5592354404433618,1
Track_2320,0.45546480027740216,1
Track_2337,0.17393760533086372,1
Track_2338,-0.9416812116973458,1
Track_2340,0.1588350478021464,1
Track_2341,1.1974054167422934,1
Track_2355,0.778995449180604,1
Track_2418,-0.723479835532723,1
Track_2420,1.3803005099156065,1
Track_2454,-0.03908331250213303,1
Track_2477,0.32113369864921504,1
Track_2499,1.162367165909007,1
Track_2541,-0.5049569338457579,1
Track_2544,-0.941681211705163,1
Track_2617,0.3782095575817365,1
Track_2646,0.5173857484161484,1
Track_2649,-0.5787442795158625,1
Track_2650,-0.30743104750940825,1
Track_2682,0.7885806191660999,1
Track_2683,0.6878399222590518,1
Track_2687,1.0226693744207698,1
Track_2688,0.49308910591999,1
Track_2743,-0.4291711357180843,1
Track_2750,1.2334826245827797,1
Track_2856,1.989246114786533,1
Track_2883,-0.36711661594311024,1
Track_3008,2.805737845344833,1
Track_3066,0.8558579293508487,1
Track_3074,0.277953821078807,1
Track_3118,1.4740693390974293,1
Track_3221,2.693835476357006,1
Track_3283,1.363167562339488,1
Track_3318,6.6103019546065935,1
