name,Total_distance_traveled,Clusters
Track_1057,0.4814926838702106,1
Track_1089,0.7368201168660466,1
Track_1147,0.8486233428482017,1
Track_1161,1.14015257752175,1
Track_1171,-0.31869993291950144,1
Track_1184,0.8833592608086852,1
Track_1201,0.009107654129447914,1
Track_1242,0.8074997578591865,1
Track_1276,0.6821052133072277,1
Track_1286,0.8208108488705296,1
Track_1313,0.101371542852529,1
Track_1321,0.38227038518733153,1
Track_1367,0.31595875717210886,1
Track_1368,0.5339360938604798,1
Track_1400,0.0860990533867862,1
Track_1440,-0.46857365240286936,1
Track_1450,1.7378161266400798,1
Track_1472,-0.6892387825438953,1
Track_1476,-0.61936629638332,1
Track_1512,0.7991913315590622,1
Track_1522,0.6252263958246391,1
Track_1592,0.5905358249442739,1
Track_1606,0.45513295922897007,1
Track_1640,-0.17988098514221118,1
Track_1659,-0.5226896072529355,1
Track_1694,-0.14319069196359058,1
Track_1695,-0.6919750864883524,1
Track_1702,-0.3258158570701088,1
Track_1774,0.2279198245538406,1
Track_1811,-0.10515743759447889,1
Track_1812,-0.6640969229620308,1
Track_1835,0.6399383729749057,1
Track_1905,-0.053524771423168964,1
Track_1935,-0.624235985073817,1
Track_1943,0.1441129115112004,1
Track_1947,-0.5888683994908658,1
Track_1954,0.29387312512703073,1
Track_1957,-0.047570563885123665,1
Track_1963,0.24908161655118669,1
Track_2003,0.027443502896944406,1
Track_2020,-0.13287166018166793,1
Track_2049,-0.34079626484873554,1
Track_2090,-0.24617938576769327,1
Track_2099,0.4659378804370083,1
Track_2104,0.0,1
Track_2117,0.2410394419140451,1
Track_2120,-0.042660490432543705,1
Track_2123,-0.6895026078755188,1
Track_2139,-0.3438242567028597,1
Track_2235,-0.06787329449929472,1
Track_2243,-0.26620551482005644,1
Track_2255,0.09632966701008648,1
Track_2288,0.4608023133318926,1
Track_2310,-0.18086087006558524,1
Track_2313,0.3672254240697559,1
Track_2320,-0.3735932696149545,1
Track_2337,-0.33584322711636094,1
Track_2338,-0.15154363077913188,1
Track_2340,-0.5168562875056517,1
Track_2341,-0.49931712687739577,1
Track_2355,0.2041149696639081,1
Track_2418,-0.0971107515732843,1
Track_2420,0.026098320189776356,1
Track_2454,-0.3936390748557155,1
Track_2477,0.09621678679828134,1
Track_2499,0.06912458105521085,1
Track_2541,-0.6054894741815221,1
Track_2544,-0.4947541490482551,1
Track_2617,-0.3936182431529781,1
Track_2646,-0.5569672748372088,1
Track_2649,-0.551906367785837,1
Track_2650,-0.3590166128490032,1
Track_2682,-0.36777380549758787,1
Track_2683,0.06793273302102722,1
Track_2687,-0.1767514877599836,1
Track_2688,-0.1297519913214537,1
Track_2743,-0.5973754524646799,1
Track_2750,-0.4769206809632059,1
Track_2856,-0.5288313242806196,1
Track_2883,-0.5649781717074069,1
Track_3008,-0.143020343694592,1
Track_3066,-0.32447580342761556,1
Track_3074,-0.5100005410200475,1
Track_3118,-0.606270174284442,1
Track_3221,-0.5953265676771592,1
Track_3283,-0.5381688092581377,1
Track_3318,-0.5151100987474859,1
