name,Tracks_mean_speed,Clusters
Track_646,1.2955358089263638,1
Track_659,-0.5186791723637343,1
Track_660,-0.5317377486814547,1
Track_676,0.0,1
Track_684,1.1064100004951642,1
Track_713,0.9535468871618706,1
Track_722,-0.6675197447514802,1
Track_768,0.13162744381394903,1
Track_772,0.35539761338803016,1
Track_805,-0.06092893724085259,1
Track_837,-0.11668182770084903,1
Track_865,-0.08878462876694597,1
Track_913,0.7860488234695144,1
Track_930,-0.2753724941125106,1
Track_1022,0.9405537971877397,1
Track_1056,1.465685885766008,1
Track_1057,-0.9109369071680488,1
Track_1089,-0.6187891223762462,1
Track_1147,0.353332802565635,1
Track_1161,-0.14900990499608677,1
Track_1171,-0.29994548961810585,1
Track_1184,-0.4060519779173852,1
Track_1201,-1.3281271821243774,1
Track_1242,-0.020480463415854328,1
Track_1276,0.24685120661240675,1
Track_1286,-0.37435261920410606,1
Track_1313,-0.05589784281770331,1
Track_1321,-0.825958227454054,1
Track_1367,-0.043068240411481884,1
Track_1368,-0.609973893947585,1
Track_1400,-1.0960587952436143,1
Track_1440,1.337374573858316,1
Track_1450,0.8648387093058412,1
Track_1472,1.0837507464677805,1
Track_1476,-0.3412313015916191,1
Track_1512,-0.1637562278228117,1
Track_1522,-0.36341838423169326,1
Track_1592,0.6750958669484848,1
Track_1606,-0.47560719659780293,1
Track_1640,0.93290693802721,1
Track_1659,0.32120434039516865,1
Track_1694,0.000861536971223126,1
Track_1695,-0.025975454344805728,1
Track_1702,-0.16790653828340568,1
Track_1774,0.9723806340468418,1
Track_1811,-0.978169638095494,1
Track_1812,0.8296350165040395,1
Track_1835,0.09853725412970314,1
Track_1905,-0.7775410734327517,1
Track_1935,0.04296178443572199,1
Track_1943,-0.4371710797164158,1
Track_1947,0.7933918775037393,1
Track_1954,-0.20665019834594114,1
Track_1957,1.021411584115038,1
Track_1963,-0.24211026684689022,1
Track_2003,-0.5261427124470291,1
Track_2020,0.7123119202959038,1
Track_2049,1.10007198887667,1
Track_2090,-0.8329739751651298,1
Track_2099,1.2146244672061146,1
Track_2104,0.5029043468122162,1
Track_2117,-0.020740666690045997,1
Track_2120,-0.46789650513000663,1
Track_2123,0.9189522542111649,1
Track_2139,0.3561589316592042,1
Track_2235,1.995598004217504,1
Track_2243,-0.657052370097574,1
Track_2255,1.0322697065684951,1
Track_2288,0.7203590225999389,1
Track_2310,1.1513570565356865,1
Track_2313,0.6170020821438603,1
Track_2320,0.15638302646989613,1
Track_2337,-0.6434139144573339,1
Track_2338,-0.3043543301624995,1
Track_2340,0.46608258569619665,1
Track_2341,-0.3418162888730046,1
Track_2355,0.4124191897222243,1
Track_2418,-0.026340722101995027,1
Track_2420,1.429021465627829,1
Track_2454,-0.5321076736234359,1
Track_2477,0.5038547376690319,1
Track_2499,1.57344298921593,1
Track_2541,0.07596619419457347,1
Track_2544,-0.5753140872285329,1
Track_2617,0.12581611415682392,1
Track_2646,1.368918789459343,1
Track_2649,-0.49483310270565717,1
Track_2650,-0.047311345164269346,1
Track_2682,0.6985304617105731,1
Track_2683,1.0596932420324514,1
Track_2687,0.47578391410023113,1
Track_2688,0.5879425334463297,1
Track_2743,1.4712621510957498,1
Track_2750,0.916159359473649,1
Track_2856,0.11856914517599867,1
Track_2883,0.10414035800248364,1
Track_3008,1.8330833212358424,1
Track_3066,1.5375425571617198,1
Track_3074,0.9697213273763574,1
Track_3118,0.7312784949535616,1
Track_3221,1.1753277250417928,1
Track_3283,1.8210839943592905,1
Track_3318,2.1376764089098432,1
