name,TRACK_MEAN_SPEED,Clusters
Track_198,0.17534466008710237,1
Track_272,0.2134277345480339,1
Track_276,0.15859134982399856,1
Track_284,0.25755435310857233,1
Track_299,0.1514053955895634,1
Track_306,0.12933218844745467,1
Track_359,0.20142363820928275,1
Track_381,0.17403401765073534,1
Track_449,0.1835120696593647,1
Track_505,0.17874130141444977,1
Track_528,0.18148615535412382,1
Track_571,0.18525918839119032,1
Track_622,0.1273849306401064,1
Track_646,0.24428522416046844,1
Track_659,0.14419359090200667,1
Track_660,0.1434731392217206,1
Track_676,0.1728095190221215,1
Track_684,0.23385100812078768,1
Track_713,0.22541743280788798,1
Track_722,0.13598194226110522,1
Track_768,0.180071506145393,1
Track_772,0.19241707818518827,1
Track_805,0.16944802278047869,1
Track_837,0.16637209301329473,1
Track_865,0.16791120289466355,1
Track_913,0.2161764360486855,1
Track_930,0.15761700712335117,1
Track_1022,0.22470059405944998,1
Track_1056,0.2536725345209114,1
Track_1057,0.12255243054354148,1
Track_1089,0.138670448107182,1
Track_1147,0.19230316098699818,1
Track_1161,0.16458852817122485,1
Track_1171,0.1562612960970542,1
Track_1184,0.15040731968151277,1
Track_1201,0.09953572280462039,1
Track_1242,0.1716795961329803,1
Track_1276,0.18642848959422392,1
Track_1286,0.1521561976367601,1
Track_1313,0.16972559212208554,1
Track_1321,0.12724076953998936,1
Track_1367,0.1704334111358955,1
Track_1368,0.13915679102688572,1
Track_1400,0.1123391138636202,1
Track_1440,0.24659350094064328,1
Track_1450,0.2205233345358745,1
Track_1472,0.23260087968098994,1
Track_1476,0.15398352615608957,1
Track_1512,0.1637749622203836,1
Track_1522,0.15275944777420702,1
Track_1592,0.21005507626080194,1
Track_1606,0.1465699048706051,1
Track_1640,0.2242787109692049,1
Track_1659,0.19053060906460256,1
Track_1694,0.17285705067821075,1
Track_1695,0.17137643326502291,1
Track_1702,0.1635459864061522,1
Track_1774,0.22645650508186552,1
Track_1811,0.11884314916489841,1
Track_1812,0.21858111977874714,1
Track_1835,0.17824589497776122,1
Track_1905,0.12991198109633584,1
Track_1935,0.1751797536504405,1
Track_1943,0.14869045494567726,1
Track_1947,0.21658155797688589,1
Track_1954,0.1614084689376817,1
Track_1957,0.22916158023731958,1
Track_1963,0.159452109736418,1
Track_2003,0.1437818216659833,1
Track_2020,0.2121083144940824,1
Track_2049,0.2335013351542173,1
Track_2090,0.12685370535290397,1
Track_2099,0.23982128332356048,1
Track_2104,0.2005551379065058,1
Track_2117,0.17166524051858925,1
Track_2120,0.14699530963824445,1
Track_2123,0.2235088203503115,1
Track_2139,0.19245908069866002,1
Track_2235,0.2829081929000213,1
Track_2243,0.13655943535637852,1
Track_2255,0.2297606311886646,1
Track_2288,0.2125522793058154,1
Track_2310,0.23633077170760267,1
Track_2313,0.20684999755556097,1
Track_2320,0.18143729064494393,1
Track_2337,0.13731187942405146,1
Track_2338,0.1560180569796315,1
Track_2340,0.19852365307832104,1
Track_2341,0.15395125195869155,1
Track_2355,0.19556300232599966,1
Track_2418,0.17135628116244916,1
Track_2420,0.25164973031526133,1
Track_2454,0.14345273017868657,1
Track_2477,0.2006075716996748,1
Track_2499,0.2596175766414614,1
Track_2541,0.17700063227373666,1
Track_2544,0.14106899917129473,1
Track_2617,0.17975089062695482,1
Track_2646,0.24833381953128655,1
Track_2649,0.1455091968712477,1
Track_2650,0.17019931578932795,1
Track_2682,0.2113479808441505,1
Track_2683,0.23127360869277322,1
Track_2687,0.19905888281391013,1
Track_2688,0.20524675994541866,1
Track_2743,0.25398018135995215,1
Track_2750,0.22335473420358642,1
Track_2856,0.17935106978491322,1
Track_2883,0.17855502251982616,1
Track_3008,0.2739421330802814,1
Track_3066,0.257636922244905,1
Track_3074,0.22630978909135174,1
Track_3118,0.21315471497825014,1
Track_3221,0.23765325189094133,1
Track_3283,0.2732801210048313,1
Track_3318,0.29074676755797135,1
