name,Tracks_mean_speed,Clusters
Track_77,-0.5999330353576345,0
Track_81,-0.2026451690155555,0
Track_86,0.1483833379981113,0
Track_92,-0.2802385497777938,0
Track_96,0.322696153317797,0
Track_98,-0.0773154087012703,0
Track_107,-0.5050116269666965,0
Track_109,-0.0512326303659118,0
Track_112,0.2395509467320138,0
Track_119,0.3607604923897157,0
Track_122,-0.6468158329700735,0
Track_124,-0.4272297628175919,0
Track_145,0.6587686984083809,0
Track_160,-0.1634478646699636,0
Track_161,-0.3342986316656017,0
Track_167,0.6800092176268866,0
Track_190,-0.3659566276461087,0
Track_198,0.0459508027798329,0
Track_272,0.7362271223019369,0
Track_276,-0.2577120057492129,0
Track_284,1.5360459469131835,0
Track_299,-0.3879613123352436,0
Track_306,-0.7880501287393501,0
Track_359,0.5186463844756832,0
Track_381,0.0221946998393273,0
Track_449,0.1939895181244892,0
Track_505,0.1075167637051556,0
Track_528,0.157268725749292,0
Track_571,0.2256569899618735,0
Track_622,-0.8233452295536483,0
Track_646,1.2955358089263638,0
Track_659,-0.5186791723637343,0
Track_660,-0.5317377486814547,0
Track_676,0.0,0
Track_684,1.1064100004951642,0
Track_713,0.9535468871618706,0
Track_722,-0.6675197447514802,0
Track_768,0.131627443813949,0
Track_772,0.3553976133880301,0
Track_805,-0.0609289372408525,0
Track_837,-0.116681827700849,0
Track_865,-0.0887846287669459,0
Track_913,0.7860488234695144,0
Track_930,-0.2753724941125106,0
Track_1022,0.9405537971877396,0
Track_1056,1.465685885766008,0
Track_1057,-0.9109369071680488,0
Track_1089,-0.6187891223762462,0
Track_1147,0.353332802565635,0
Track_1161,-0.1490099049960867,0
Track_1171,-0.2999454896181058,0
Track_1184,-0.4060519779173852,0
Track_1201,-1.3281271821243774,0
Track_1242,-0.0204804634158543,0
Track_1276,0.2468512066124067,0
Track_1286,-0.374352619204106,0
Track_1313,-0.0558978428177033,0
Track_1321,-0.825958227454054,0
Track_1367,-0.0430682404114818,0
Track_1368,-0.609973893947585,0
Track_1400,-1.0960587952436145,0
Track_1440,1.337374573858316,0
Track_1450,0.8648387093058412,0
Track_1472,1.0837507464677805,0
Track_1476,-0.3412313015916191,0
Track_1512,-0.1637562278228117,0
Track_1522,-0.3634183842316932,0
Track_1592,0.6750958669484848,0
Track_1606,-0.4756071965978029,0
Track_1640,0.93290693802721,0
Track_1659,0.3212043403951686,0
Track_1694,0.0008615369712231,0
Track_1695,-0.0259754543448057,0
Track_1702,-0.1679065382834056,0
Track_1774,0.9723806340468418,0
Track_1811,-0.978169638095494,0
Track_1812,0.8296350165040395,0
Track_1835,0.0985372541297031,0
Track_1905,-0.7775410734327517,0
Track_1935,0.0429617844357219,0
Track_1943,-0.4371710797164158,0
Track_1947,0.7933918775037393,0
Track_1954,-0.2066501983459411,0
Track_1957,1.021411584115038,0
Track_1963,-0.2421102668468902,0
Track_2003,-0.5261427124470291,0
Track_2020,0.7123119202959038,0
Track_2049,1.10007198887667,0
Track_2090,-0.8329739751651298,0
Track_2099,1.2146244672061146,0
Track_2104,0.5029043468122162,0
Track_2117,-0.0207406666900459,0
Track_2120,-0.4678965051300066,0
Track_2123,0.9189522542111648,0
Track_2139,0.3561589316592042,0
Track_2235,1.995598004217504,0
Track_2243,-0.657052370097574,0
Track_2255,1.0322697065684951,0
Track_2288,0.7203590225999389,0
Track_2310,1.1513570565356863,0
Track_2313,0.6170020821438603,0
Track_2320,0.1563830264698961,0
Track_2337,-0.6434139144573339,0
Track_2338,-0.3043543301624995,0
Track_2340,0.4660825856961966,0
Track_2341,-0.3418162888730046,0
Track_2355,0.4124191897222243,0
Track_2418,-0.026340722101995,0
Track_2420,1.429021465627829,0
Track_2454,-0.5321076736234359,0
Track_2477,0.5038547376690319,0
Track_2499,1.57344298921593,0
Track_2541,0.0759661941945734,0
Track_2544,-0.5753140872285329,0
Track_2617,0.1258161141568239,0
Track_2646,1.368918789459343,0
Track_2649,-0.4948331027056571,0
Track_2650,-0.0473113451642693,0
Track_2682,0.6985304617105731,0
Track_2683,1.0596932420324514,0
Track_2687,0.4757839141002311,0
Track_2688,0.5879425334463297,0
Track_2743,1.4712621510957498,0
Track_2750,0.916159359473649,0
Track_2856,0.1185691451759986,0
Track_2883,0.1041403580024836,0
Track_3008,1.8330833212358424,0
Track_3066,1.5375425571617198,0
Track_3074,0.9697213273763574,0
Track_3118,0.7312784949535616,0
Track_3221,1.1753277250417928,0
Track_3283,1.8210839943592905,0
Track_3318,2.1376764089098432,0
