name,TRACK_MAX_SPEED,Clusters
Track_1440,0.8895785260111343,0
Track_1450,0.9056155342856076,0
Track_1472,0.665111049776251,0
Track_1476,0.6271862897661502,0
Track_1512,0.7892633231336688,0
Track_1522,0.6519714901304945,0
Track_1592,0.5501080433423841,0
Track_1606,0.7341414431167345,0
Track_1640,0.8676530075854122,0
Track_1659,0.6076012819041238,0
Track_1694,0.8573052468471776,0
Track_1695,0.8424043042489296,0
Track_1702,0.8167271143302247,0
Track_1774,0.6635088870784981,0
Track_1811,0.4410409331889179,0
Track_1812,0.8251549039923923,0
Track_1835,0.6510569174107305,0
Track_1905,0.3805711148402939,0
Track_1935,0.7433448470238986,0
Track_1943,0.5325905739301069,0
Track_1947,0.5845545233524369,0
Track_1954,0.701245224807805,0
Track_1957,0.6557638705462693,0
Track_1963,0.6250994472310909,0
Track_2003,0.5259426514512953,0
Track_2020,0.7149070080514285,0
Track_2049,0.8965228826048459,0
Track_2090,0.3966897598894373,0
Track_2099,0.8538451757678739,0
Track_2104,0.8043893195682612,0
Track_2117,0.6718089786398916,0
Track_2120,0.4842287317554555,0
Track_2123,0.9239322530605248,0
Track_2139,0.7227715513731896,0
Track_2235,0.8424117236588642,0
Track_2243,0.3490890359918854,0
Track_2255,0.8930127125907359,0
Track_2288,0.9449022177537948,0
Track_2310,0.8807289605120601,0
Track_2313,0.6248928208280867,0
Track_2320,0.5875073019815198,0
Track_2337,0.4512907492197657,0
Track_2338,0.883545622813184,0
Track_2340,0.9269113472988596,0
Track_2341,0.8641331826836242,0
Track_2355,0.8099838772697926,0
Track_2418,0.7445509909872206,0
Track_2420,0.84495512076706,0
Track_2454,0.5098373490120486,0
Track_2477,0.7792275479995017,0
Track_2499,0.9017474941984644,0
Track_2541,0.6228942921667716,0
Track_2544,0.4691836598107987,0
Track_2617,0.7665717327273732,0
Track_2646,0.9376833277142425,0
Track_2649,0.4766179847371719,0
Track_2650,0.5841132906666816,0
Track_2682,0.7464746334957676,0
Track_2683,0.9410133483761642,0
Track_2687,0.628948896508625,0
Track_2688,0.7005860665071953,0
Track_2743,0.871986267338113,0
Track_2750,0.812870884491881,0
Track_2856,0.4685930557889251,0
Track_2883,0.5957457541772135,0
Track_3008,0.6751657849564279,0
Track_3066,0.9188735243986326,0
Track_3074,0.7784916053367378,0
Track_3118,0.5757542042337427,0
Track_3221,0.5214208135025962,0
Track_3283,0.8278456484251099,0
Track_3318,0.7943558713721451,0
