name,Total_distance_traveled,Clusters
Track_571,2.0502337351610755,0
Track_622,0.8435078216864621,0
Track_646,0.0501332133227806,0
Track_659,0.3265004059240783,0
Track_660,-0.3747736041753609,0
Track_676,-0.5261331701725247,0
Track_684,-0.2677299514964055,0
Track_713,-0.074383869603269,0
Track_722,-0.5378082655963767,0
Track_768,0.3433516084447476,0
Track_772,1.8773434112398928,0
Track_805,1.5252066596457658,0
Track_837,1.43076128302864,0
Track_865,0.5850899659267166,0
Track_913,-0.5346302182821974,0
Track_930,1.1913544802981983,0
Track_1022,-0.4598664530494515,0
Track_1056,-0.2794076515279282,0
Track_1057,0.4814926838702106,0
Track_1089,0.7368201168660466,0
Track_1147,0.8486233428482017,0
Track_1161,1.14015257752175,0
Track_1171,-0.3186999329195014,0
Track_1184,0.8833592608086852,0
Track_1201,0.0091076541294479,0
Track_1242,0.8074997578591865,0
Track_1276,0.6821052133072277,0
Track_1286,0.8208108488705296,0
Track_1313,0.101371542852529,0
Track_1321,0.3822703851873315,0
Track_1367,0.3159587571721088,0
Track_1368,0.5339360938604798,0
Track_1400,0.0860990533867862,0
Track_1440,-0.4685736524028693,0
Track_1450,1.7378161266400798,0
Track_1472,-0.6892387825438953,0
Track_1476,-0.61936629638332,0
Track_1512,0.7991913315590622,0
Track_1522,0.6252263958246391,0
Track_1592,0.5905358249442739,0
Track_1606,0.45513295922897,0
Track_1640,-0.1798809851422111,0
Track_1659,-0.5226896072529355,0
Track_1694,-0.1431906919635905,0
Track_1695,-0.6919750864883524,0
Track_1702,-0.3258158570701088,0
Track_1774,0.2279198245538406,0
Track_1811,-0.1051574375944788,0
Track_1812,-0.6640969229620308,0
Track_1835,0.6399383729749057,0
Track_1905,-0.0535247714231689,0
Track_1935,-0.624235985073817,0
Track_1943,0.1441129115112004,0
Track_1947,-0.5888683994908658,0
Track_1954,0.2938731251270307,0
Track_1957,-0.0475705638851236,0
Track_1963,0.2490816165511866,0
Track_2003,0.0274435028969444,0
Track_2020,-0.1328716601816679,0
Track_2049,-0.3407962648487355,0
Track_2090,-0.2461793857676932,0
Track_2099,0.4659378804370083,0
Track_2104,0.0,0
Track_2117,0.2410394419140451,0
Track_2120,-0.0426604904325437,0
Track_2123,-0.6895026078755188,0
Track_2139,-0.3438242567028597,0
Track_2235,-0.0678732944992947,0
Track_2243,-0.2662055148200564,0
Track_2255,0.0963296670100864,0
Track_2288,0.4608023133318926,0
Track_2310,-0.1808608700655852,0
Track_2313,0.3672254240697559,0
Track_2320,-0.3735932696149545,0
Track_2337,-0.3358432271163609,0
Track_2338,-0.1515436307791318,0
Track_2340,-0.5168562875056517,0
Track_2341,-0.4993171268773957,0
Track_2355,0.2041149696639081,0
Track_2418,-0.0971107515732843,0
Track_2420,0.0260983201897763,0
Track_2454,-0.3936390748557155,0
Track_2477,0.0962167867982813,0
Track_2499,0.0691245810552108,0
Track_2541,-0.6054894741815221,0
Track_2544,-0.4947541490482551,0
Track_2617,-0.3936182431529781,0
Track_2646,-0.5569672748372088,0
Track_2649,-0.551906367785837,0
Track_2650,-0.3590166128490032,0
Track_2682,-0.3677738054975878,0
Track_2683,0.0679327330210272,0
Track_2687,-0.1767514877599836,0
Track_2688,-0.1297519913214537,0
Track_2743,-0.5973754524646799,0
Track_2750,-0.4769206809632059,0
Track_2856,-0.5288313242806196,0
Track_2883,-0.5649781717074069,0
Track_3008,-0.143020343694592,0
Track_3066,-0.3244758034276155,0
Track_3074,-0.5100005410200475,0
Track_3118,-0.606270174284442,0
Track_3221,-0.5953265676771592,0
Track_3283,-0.5381688092581377,0
Track_3318,-0.5151100987474859,0
