name,CONFINEMENT_RATIO,Clusters
Track_2783,-0.3043076809915546,0
Track_2798,-0.33248283337940426,0
Track_2819,-0.0761987524092671,0
Track_2821,-1.0356670205880738,0
Track_2835,-0.9640765942394001,0
Track_2855,-1.0935276052164091,0
Track_2868,0.19660526045274848,0
Track_2902,-0.177691781777843,0
Track_2903,-0.7504410036126443,0
Track_2963,-0.34488200023384974,0
Track_2975,0.31560678844496487,0
Track_3009,-0.06565086362148667,0
Track_3010,-0.13426653336384037,0
Track_3064,-0.24242667346027427,0
Track_3111,-0.744460697185738,0
Track_3114,0.8197913674884669,0
Track_3138,-0.056153959386634936,0
Track_3220,-0.43184114423767306,0
Track_3225,-0.5053841291469957,0
Track_3257,0.05723499707114863,0
Track_3261,-0.933593616146525,0
Track_3341,-0.018603099979797297,0
Track_3371,-0.30315588742932986,0
Track_3374,0.02591004990154287,0
Track_3386,0.04872758945950753,0
Track_3421,-1.076908680102605,0
Track_3441,-0.15674654056676826,0
Track_3444,-0.0578028329204509,0
Track_3451,-0.3938302363179051,0
Track_3545,-0.21204603089104,0
Track_3547,-0.9014872260264418,0
Track_3557,0.8319898430132356,0
Track_3585,0.7478444046254923,0
Track_3627,1.3667431976625755,0
Track_3639,-0.598452729532548,0
Track_3649,-0.912385798566161,0
Track_3679,0.08249966536967417,0
Track_3734,-0.9393549970260544,0
Track_3754,0.7070973471991815,0
Track_3782,0.3021092682820017,0
Track_3783,-0.9194575620532144,0
Track_3784,0.28899263581913104,0
Track_3787,0.18579701946718585,0
Track_3802,-0.2609978222450407,0
Track_3845,-0.9463040086325597,0
Track_3865,1.7783449596869247,0
Track_3871,-0.9784577954762768,0
Track_3878,-0.2989897778366395,0
Track_3884,-0.6870046917266355,0
Track_3888,0.022904999787188435,0
Track_3904,-0.2068817978581039,0
Track_3926,0.20581290764802332,0
Track_3958,-0.6895789110160944,0
Track_3962,-0.09312640769705789,0
Track_3963,-0.27519294870701927,0
Track_3966,-1.048020076503597,0
Track_3967,0.011024891777739028,0
Track_3988,1.0299642844791412,0
Track_4003,-0.06505191696085298,0
Track_4063,0.5509614914589377,0
Track_4100,-0.9235428301843511,0
Track_4115,-0.4034019601114748,0
Track_4131,0.7384689066437623,0
Track_4176,-0.03276956500775451,0
Track_4196,-0.4125894566431357,0
Track_4219,1.00283923820282,0
Track_4248,-0.202189073610925,0
Track_4253,0.5656905342961596,0
Track_4272,-1.0883565414482055,0
Track_4302,1.5275491674398438,0
Track_4309,1.0196048153208577,0
Track_4337,0.0175987093117636,0
Track_4342,0.29966733247069083,0
Track_4343,1.5300899202183156,0
Track_4344,-0.6986083651523852,0
Track_4345,-0.02509916407288837,0
Track_4375,0.5494574134841768,0
Track_4420,-0.8063567190670105,0
Track_4423,0.31589884452700107,0
Track_4436,-0.8615707370189954,0
Track_4476,0.1315039103939013,0
Track_4493,-0.15589683482567912,0
Track_4494,-0.20544868429140703,0
Track_4586,-0.44658596774905807,0
Track_4636,-0.1423738344756509,0
Track_4689,-0.5453564834011351,0
Track_4716,-0.05615202875352432,0
Track_4753,0.164949532500911,0
Track_4815,-0.773924100983359,0
Track_4862,0.0006270017861677047,0
Track_4883,-0.9291692058996115,0
Track_4907,1.6344124923425427,0
Track_5126,0.5387032968041685,0
Track_5140,-0.48510243956684024,0
Track_5157,-0.7033645601125923,0
Track_5178,-0.7164379337623319,0
Track_31,4.7849322923108994,1
Track_936,5.767060580860596,1
Track_1283,3.427391389633102,1
Track_1838,6.518956603165238,1
Track_2019,4.082218294440343,1
