name,Mean_change_rate,Clusters
Track_2819,0.26583857822592444,0
Track_2821,0.41439374658235995,0
Track_2835,0.9634724679703054,0
Track_2855,0.1539355979143156,0
Track_2868,0.031132768837986994,0
Track_2902,-0.12195656544049002,0
Track_2903,-0.2274593037631153,0
Track_2963,0.7967665479343736,0
Track_2975,0.8930457054458062,0
Track_3009,0.2570557855299132,0
Track_3010,0.8790450089482282,0
Track_3064,0.6603874376938638,0
Track_3111,-0.3572864459987747,0
Track_3114,-0.8462575642628505,0
Track_3138,0.38139334093613825,0
Track_3220,0.9232119153123916,0
Track_3225,0.14158915592145835,0
Track_3257,0.5601429623997621,0
Track_3261,0.27986934401245694,0
Track_3341,0.49940349254049204,0
Track_3371,-0.019619371934447016,0
Track_3374,-0.3450004279274284,0
Track_3386,0.6433750920943253,0
Track_3421,1.3589443281641862,0
Track_3441,0.519133784168654,0
Track_3444,0.01668781296570857,0
Track_3451,0.6220242890371837,0
Track_3545,0.005781606762627709,0
Track_3547,0.9396772647466535,0
Track_3557,0.522576365131195,0
Track_3585,-0.27782125072359026,0
Track_3627,0.2443920114715165,0
Track_3639,0.9859015410147984,0
Track_3649,0.39721555250219653,0
Track_3679,-0.594016032015112,0
Track_3734,-0.5200225350836827,0
Track_3754,-0.7148767030413218,0
Track_3782,0.35659213450080046,0
Track_3783,0.1422954103292955,0
Track_3784,-1.3140790031113032,0
Track_3787,0.5767369043076829,0
Track_3802,0.548135856251337,0
Track_3845,-1.1407587967669792,0
Track_3865,-0.37892372749970576,0
Track_3871,0.6187875579765132,0
Track_3878,0.1943544021032001,0
Track_3884,0.6890206830302694,0
Track_3888,0.5893546437672806,0
Track_3904,-0.5690624743233151,0
Track_3926,0.7459133209122537,0
Track_3958,0.8749358402513499,0
Track_3962,0.5197366824910538,0
Track_3963,0.5780817613201595,0
Track_3966,0.7190067334474742,0
Track_3967,-1.3332211885784844,0
Track_3988,0.06851856402814037,0
Track_4003,0.4639713110999545,0
Track_4063,0.35306898669999576,0
Track_4100,-0.11606158469812265,0
Track_4115,-0.09402544829203198,0
Track_4131,-1.6159148684441156,0
Track_4176,0.9562467849043386,0
Track_4196,1.2913114267042827,0
Track_4219,-0.9103424998271521,0
Track_4248,0.3688585727648324,0
Track_4253,1.0983834830233326,0
Track_4272,1.0319233980991847,0
Track_4302,0.32984161744827806,0
Track_4309,0.32230970560362077,0
Track_4337,0.7860623564888789,0
Track_4342,0.6664328919913693,0
Track_4343,0.29193688647523913,0
Track_4344,0.2937916593335957,0
Track_4345,0.4716109284258661,0
Track_4375,0.7033417370017696,0
Track_4420,1.1013660908119989,0
Track_4423,0.004070883799631527,0
Track_4436,0.6276837534459256,0
Track_4476,0.6465989190741005,0
Track_4493,1.4392978434280679,0
Track_4494,0.8713706310497078,0
Track_4586,0.3898062646536007,0
Track_4636,0.21459954521877903,0
Track_4689,1.0312347316725692,0
Track_4716,-1.3342149695319292,0
Track_4753,0.46906933125479605,0
Track_4815,0.495116112911099,0
Track_4862,1.041764280504187,0
Track_4883,0.6065831264355009,0
Track_4907,-0.923517616794369,0
Track_5126,0.21130064425266004,0
Track_5140,1.012953188791037,0
Track_5157,0.7259734436980222,0
Track_5178,0.9163846417336475,0
Track_31,-1.8333061468192378,1
Track_936,-2.2741718343076065,1
Track_1283,-1.9331752051663809,1
Track_1838,-3.295724739444917,1
Track_2019,-2.8246171741609394,1
